Date,SSO,UPRO,SPXL,SH,SDS,SPXS,QLD,TQQQ,PSQ,QID,SQQQ,MVV,MYY,MZZ,UWM,TNA,RWM,TWM,TZA,URE,REK,UPW,SDP,EFO,EFZ,EFU,EET,EUM,EEV,UST,TYD,TBX,PST,TYO,UBT,TMF,TBF,TBT,TMV,UGL,GLL,UVXY,TLT
1987-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61793,,,,,,,10.72440
1987-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59218,,,,,,,10.57735
1987-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59945,,,,,,,10.62260
1987-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60869,,,,,,,10.67916
1987-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61607,,,,,,,10.72440
1987-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64218,,,,,,,10.87820
1987-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62361,,,,,,,10.77567
1987-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60545,,,,,,,10.67315
1987-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60897,,,,,,,10.69593
1987-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60474,,,,,,,10.67315
1987-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60827,,,,,,,10.69593
1987-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61764,,,,,,,10.75289
1987-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61336,,,,,,,10.73010
1987-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59739,,,,,,,10.63899
1987-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59705,,,,,,,10.63899
1987-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59863,,,,,,,10.65037
1987-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56947,,,,,,,10.47951
1987-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56914,,,,,,,10.47951
1987-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56140,,,,,,,10.43394
1987-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54822,,,,,,,10.35420
1987-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54790,,,,,,,10.35420
1987-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55483,,,,,,,10.39978
1987-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58549,,,,,,,10.59341
1987-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58893,,,,,,,10.61620
1987-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57912,,,,,,,10.55925
1987-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60466,,,,,,,10.71644
1987-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61791,,,,,,,10.79676
1987-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58210,,,,,,,10.59021
1987-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58746,,,,,,,10.62464
1987-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58712,,,,,,,10.62464
1987-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60011,,,,,,,10.70496
1987-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59977,,,,,,,10.70496
1987-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59364,,,,,,,10.67054
1987-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60480,,,,,,,10.73939
1987-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60058,,,,,,,10.71644
1987-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62725,,,,,,,10.87708
1987-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62888,,,,,,,10.88855
1987-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63249,,,,,,,10.91149
1987-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63812,,,,,,,10.94591
1987-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63374,,,,,,,10.92296
1987-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62939,,,,,,,10.90002
1987-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63697,,,,,,,10.94591
1987-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63661,,,,,,,10.94591
1987-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62824,,,,,,,10.90002
1987-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63185,,,,,,,10.92296
1987-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61357,,,,,,,10.81970
1987-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61127,,,,,,,10.80822
1987-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62171,,,,,,,10.87177
1987-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62536,,,,,,,10.89486
1987-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63098,,,,,,,10.92953
1987-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63262,,,,,,,10.94109
1987-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63427,,,,,,,10.95265
1987-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63191,,,,,,,10.94109
1987-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62154,,,,,,,10.88331
1987-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62912,,,,,,,10.92953
1987-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61879,,,,,,,10.87177
1987-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62438,,,,,,,10.90644
1987-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61213,,,,,,,10.83710
1987-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61767,,,,,,,10.87177
1987-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62324,,,,,,,10.90644
1987-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61694,,,,,,,10.87177
1987-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60874,,,,,,,10.82556
1987-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59476,,,,,,,10.74468
1987-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59443,,,,,,,10.74468
1987-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59026,,,,,,,10.72157
1987-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58993,,,,,,,10.72157
1987-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58388,,,,,,,10.68691
1987-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58166,,,,,,,10.67537
1987-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58133,,,,,,,10.67537
1987-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59335,,,,,,,10.75099
1987-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57567,,,,,,,10.64626
1987-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57157,,,,,,,10.62301
1987-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57876,,,,,,,10.66954
1987-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58034,,,,,,,10.68119
1987-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58380,,,,,,,10.70444
1987-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58348,,,,,,,10.70444
1987-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58126,,,,,,,10.69281
1987-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58283,,,,,,,10.70444
1987-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58441,,,,,,,10.71609
1987-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59359,,,,,,,10.77427
1987-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59901,,,,,,,10.80916
1987-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58320,,,,,,,10.71609
1987-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57338,,,,,,,10.65791
1987-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57869,,,,,,,10.69281
1987-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57648,,,,,,,10.68119
1987-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57615,,,,,,,10.68119
1987-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57958,,,,,,,10.70444
1987-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57545,,,,,,,10.68119
1987-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55820,,,,,,,10.57647
1987-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54866,,,,,,,10.51828
1987-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55861,,,,,,,10.58393
1987-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55644,,,,,,,10.57220
1987-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52836,,,,,,,10.39639
1987-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52984,,,,,,,10.40812
1987-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52596,,,,,,,10.38467
1987-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50961,,,,,,,10.27919
1987-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50756,,,,,,,10.26746
1987-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50899,,,,,,,10.27919
1987-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51913,,,,,,,10.34950
1987-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51882,,,,,,,10.34950
1987-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50792,,,,,,,10.27919
1987-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49719,,,,,,,10.20885
1987-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50032,,,,,,,10.23229
1987-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51034,,,,,,,10.30262
1987-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51002,,,,,,,10.30262
1987-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50970,,,,,,,10.30262
1987-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51111,,,,,,,10.31435
1987-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50208,,,,,,,10.25574
1987-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49834,,,,,,,10.23229
1987-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49802,,,,,,,10.23229
1987-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49085,,,,,,,10.18541
1987-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49136,,,,,,,10.19131
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49275,,,,,,,10.20312
1987-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49758,,,,,,,10.23856
1987-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49727,,,,,,,10.23856
1987-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49008,,,,,,,10.19131
1987-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49489,,,,,,,10.22674
1987-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47915,,,,,,,10.12046
1987-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47046,,,,,,,10.06141
1987-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46685,,,,,,,10.03779
1987-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47314,,,,,,,10.08503
1987-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45456,,,,,,,9.95513
1987-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44779,,,,,,,9.90790
1987-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44591,,,,,,,9.89610
1987-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44563,,,,,,,9.89610
1987-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44536,,,,,,,9.89610
1987-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44512,,,,,,,9.89610
1987-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54843,,,,,,,10.66369
1987-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54992,,,,,,,10.67548
1987-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56419,,,,,,,10.76996
1987-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54901,,,,,,,10.67548
1987-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54505,,,,,,,10.65188
1987-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54656,,,,,,,10.66369
1987-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56527,,,,,,,10.78739
1987-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55373,,,,,,,10.71601
1987-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56636,,,,,,,10.79927
1987-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58105,,,,,,,10.89441
1987-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59595,,,,,,,10.98955
1987-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58401,,,,,,,10.91820
1987-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58558,,,,,,,10.93009
1987-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58334,,,,,,,10.91820
1987-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58111,,,,,,,10.90630
1987-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58078,,,,,,,10.90630
1987-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57475,,,,,,,10.87063
1987-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57441,,,,,,,10.87063
1987-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56843,,,,,,,10.83495
1987-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56999,,,,,,,10.84685
1987-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57341,,,,,,,10.87063
1987-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57873,,,,,,,10.90630
1987-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57650,,,,,,,10.89441
1987-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57051,,,,,,,10.85873
1987-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55519,,,,,,,10.76359
1987-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54199,,,,,,,10.68034
1987-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56592,,,,,,,10.83963
1987-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55996,,,,,,,10.80371
1987-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56149,,,,,,,10.81568
1987-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56676,,,,,,,10.85162
1987-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56831,,,,,,,10.86360
1987-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55482,,,,,,,10.77975
1987-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55080,,,,,,,10.75580
1987-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55233,,,,,,,10.76776
1987-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52990,,,,,,,10.62405
1987-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52601,,,,,,,10.60008
1987-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52749,,,,,,,10.61205
1987-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54506,,,,,,,10.73184
1987-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55941,,,,,,,10.82766
1987-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55909,,,,,,,10.82766
1987-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57176,,,,,,,10.91150
1987-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56955,,,,,,,10.89953
1987-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56735,,,,,,,10.88754
1987-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58200,,,,,,,10.98336
1987-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58168,,,,,,,10.98336
1987-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57182,,,,,,,10.92348
1987-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57336,,,,,,,10.93545
1987-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58245,,,,,,,10.99534
1987-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58499,,,,,,,11.01343
1988-01-04,0.64517,0.55527,1.20492,263.37183,83514.90726,17210482.63508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59232,,,,,,,11.06169
1988-01-05,0.65881,0.57280,1.24293,260.68690,81790.73363,16674960.08219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59583,,,,,,,11.08582
1988-01-06,0.65992,0.57417,1.24588,260.55926,81690.98135,16642112.29375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58381,,,,,,,11.01343
1988-01-07,0.67081,0.58831,1.27654,258.50000,80380.20350,16239236.17947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57964,,,,,,,10.98930
1988-01-08,0.57989,0.46862,1.01682,276.10707,91311.11562,19549563.06821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56404,,,,,,,10.89281
1988-01-11,0.59932,0.49211,1.06777,271.57747,88293.39080,18577701.06475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56933,,,,,,,10.92900
1988-01-12,0.58911,0.47948,1.04033,273.98308,89837.03179,19062354.60928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57089,,,,,,,10.94106
1988-01-13,0.59094,0.48164,1.04501,273.65091,89598.38937,18983804.26418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57435,,,,,,,10.96518
1988-01-14,0.59109,0.48176,1.04524,273.71229,89617.33581,18987188.98628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57401,,,,,,,10.96518
1988-01-15,0.62068,0.51787,1.12357,266.95629,85171.95574,17571779.13830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60778,,,,,,,11.18231
1988-01-18,0.61964,0.51650,1.12059,267.27264,85353.51399,17625513.83249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60743,,,,,,,11.18231
1988-01-19,0.60690,0.50051,1.08586,270.11399,87147.70677,18178782.41171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60314,,,,,,,11.15819
1988-01-20,0.57412,0.45989,0.99772,277.50297,91894.89523,19661634.02357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60866,,,,,,,11.19438
1988-01-21,0.57635,0.46251,1.00338,277.05725,91578.59091,19557463.57299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61619,,,,,,,11.24263
1988-01-22,0.59213,0.48144,1.04445,273.35553,89110.79078,18764327.03200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62180,,,,,,,11.27882
1988-01-25,0.61959,0.51486,1.11693,267.11355,85020.03241,17469615.84896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62743,,,,,,,11.31500
1988-01-26,0.60683,0.49889,1.08225,269.95582,86809.47764,18018750.47607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61503,,,,,,,11.24263
1988-01-27,0.60571,0.49745,1.07912,270.29217,87006.21000,18077604.06294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63449,,,,,,,11.36326
1988-01-28,0.62449,0.52051,1.12912,266.19547,84348.59580,17246866.22896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64221,,,,,,,11.41152
1988-01-29,0.64300,0.54359,1.17915,262.34180,81886.62160,16489390.13089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66132,,,,,,,11.52689
1988-02-01,0.63300,0.53083,1.15147,264.47445,83198.23942,16883245.00035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66512,,,,,,,11.55119
1988-02-02,0.63596,0.53450,1.15939,263.94489,82845.59093,16773583.48215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67523,,,,,,,11.61192
1988-02-03,0.61908,0.51315,1.11306,267.53494,85080.61447,17450138.11475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66426,,,,,,,11.55119
1988-02-04,0.61977,0.51394,1.11475,267.47440,85022.90947,17430061.75182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65970,,,,,,,11.52689
1988-02-05,0.61443,0.50723,1.10019,268.71475,85792.24138,17664312.17291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67602,,,,,,,11.62407
1988-02-08,0.60536,0.49593,1.07567,270.78683,87095.94798,18064599.54753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66929,,,,,,,11.58764
1988-02-09,0.61811,0.51154,1.10950,268.01614,85295.79591,17502329.17705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66895,,,,,,,11.58764
1988-02-10,0.64235,0.54157,1.17461,262.83728,81983.09177,16480665.20405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67704,,,,,,,11.63621
1988-02-11,0.63866,0.53684,1.16432,263.67730,82488.85374,16631000.18596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66819,,,,,,,11.58764
1988-02-12,0.64745,0.54786,1.18820,261.94922,81388.94861,16296143.07402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65100,,,,,,,11.49047
1988-02-16,0.65860,0.56193,1.21870,259.78631,80025.46437,15884360.22788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64856,,,,,,,11.47832
1988-02-17,0.65536,0.55771,1.20953,260.51394,80454.99336,16010062.71123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64613,,,,,,,11.46617
1988-02-18,0.64856,0.54896,1.19053,261.95202,81324.83034,16267544.25450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64782,,,,,,,11.47832
1988-02-19,0.66702,0.57233,1.24119,258.31200,79046.04870,15581606.48322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64952,,,,,,,11.49047
1988-02-22,0.68771,0.59888,1.29875,254.39441,76629.94393,14865073.99285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65327,,,,,,,11.51475
1988-02-23,0.68440,0.59448,1.28919,255.09068,77031.93900,14980048.79180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66324,,,,,,,11.57549
1988-02-24,0.68152,0.59066,1.28087,255.70956,77388.76191,15082180.53479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66497,,,,,,,11.58764
1988-02-25,0.66665,0.57125,1.23876,258.58415,79111.15609,15583675.76511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65832,,,,,,,11.55119
1988-02-26,0.67096,0.57671,1.25057,257.83486,78634.85729,15440868.78591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66003,,,,,,,11.56333
1988-02-29,0.69865,0.61234,1.32781,252.60014,75423.81801,14492994.98419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67641,,,,,,,11.66112
1988-03-01,0.69822,0.61170,1.32640,252.76216,75503.28276,14513943.72086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67815,,,,,,,11.67333
1988-03-02,0.69961,0.61344,1.33016,252.59514,75386.31552,14478270.13471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67778,,,,,,,11.67333
